name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Harare, Zimbabwe",2026-05-15T03:00:00,12.1,12.1,12.1,100,0,0,,0,0,15.5,0,0,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T04:00:00,12.1,12.1,12.1,100,0,0,,0,0,15.8,5.4,110,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T05:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,16.9,9.4,100,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T06:00:00,11.1,11.1,11.1,100,0,0,,0,0,17.6,3.6,110,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T07:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,19.4,1.8,130,1022,0,24.1,38.6,0.1,0,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T08:00:00,17.5,17.5,11.1,66.17,0,0,,0,0,25.6,5.4,110,1023,0,24.1,236.2,0.9,2,0,Clear,clear-day,"ZII0000FVRG,ZIM00067774"
"Harare, Zimbabwe",2026-05-15T09:00:00,20.1,20.1,9.1,49.14,0,0,,0,0,31.7,7.6,90,1022,0,24.1,462.1,1.7,5,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T10:00:00,22.1,22.1,8.1,40.62,0,0,,0,0,35.6,11.2,90,1022,0,24.1,650.5,2.3,7,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T11:00:00,24.1,24.1,6.1,31.38,0,0,,0,0,37.1,13,100,1021,0,24.1,783.3,2.8,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T12:00:00,24.1,24.1,6.1,31.38,0,0,,0,0,36.7,16.6,90,1020,0,24.1,846.8,3,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T13:00:00,25.1,25.1,7.1,31.66,0,0,,0,0,35.6,14.8,80,1019,0,24.1,839,3,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T14:00:00,26.1,26.1,5.1,25.99,0,0,,0,0,33.8,14.8,90,1018,0,24.1,755,2.7,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T15:00:00,26.1,26.1,4.1,24.24,0,0,,0,0,32,11.2,90,1017,0,24.1,598.5,2.2,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T16:00:00,25.1,25.1,3.1,23.97,0,0,,0,0,30.2,9.4,120,1018,0,24.1,395.8,1.4,4,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T17:00:00,23.1,23.1,3.1,27.03,0,0,,0,0,27.4,9.4,90,1018,0,24.1,173.8,0.6,2,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T18:00:00,19.1,19.1,4.1,37.08,0,0,,0,0,17.3,9.4,100,1018,0,24.1,13.5,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T19:00:00,18.1,18.1,7.1,48.6,0,0,,0,0,14,9.4,70,1019,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T20:00:00,17.1,17.1,6.1,48.32,0,0,,0,0,14,13,170,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T21:00:00,14.1,14.1,5.1,54.64,0,0,,0,0,14.8,9.4,100,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-15T22:00:00,15.5,15.5,8.4,62.62,0,0,,0,0,13.7,7.9,107,1021,15.9,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-15T23:00:00,14.7,14.7,8,64.16,0,0,,0,0,13,7.6,114.5,1021,13.5,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-16T00:00:00,13,13,8.8,75.64,0,0,,0,0,13,8.3,119.3,1021,8.9,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-16T01:00:00,11.1,11.1,8.1,81.76,0,0,,0,0,12.6,7.6,150,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T02:00:00,11.1,11.1,9.1,87.48,0,0,,0,0,12.6,11.2,90,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T03:00:00,11.1,11.1,9.1,87.48,0,0,,0,0,13.3,1.8,122.1,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T04:00:00,11.3,11.3,8.4,82.34,0,0,,0,0,14,8.6,117.1,1020,1.7,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-16T05:00:00,9.1,9.1,7.1,87.29,0,0,,0,0,14.4,1.8,70,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T06:00:00,11.1,11.1,8.1,81.76,0,0,,0,0,14.4,5.4,90,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T07:00:00,13.1,13.1,8.1,71.67,0,0,,0,0,15.5,5.4,100,1022,0,24.1,36.9,0.1,0,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T08:00:00,16.1,16.1,9.1,63.19,0,0,,0,0,20.2,7.6,150,1022,0,24.1,228.2,0.8,2,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T09:00:00,20.1,20.1,8.1,45.93,0,0,,0,0,25.9,9.4,160,1022,0,24.1,417.5,1.5,4,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T10:00:00,22.1,22.1,7.1,37.94,0,0,,0,0,28.4,7.6,120,1022,0,24.1,600.5,2.2,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T11:00:00,24.1,24.1,7.1,33.62,0,0,,0,0,29.2,11.2,66.9,1021,0,24.1,738.9,2.7,7,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T12:00:00,23.1,23.1,6.1,33.33,0,0,,0,0,28.1,7.6,190,1020,0,24.1,822.4,3,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T13:00:00,26.1,26.1,5.1,25.99,0,0,,0,0,26.3,9.4,160,1019,0,24.1,784.5,2.8,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T14:00:00,25.1,25.1,4.1,25.72,0,0,,0,0,23.8,11.2,220,1018,0,24.1,646,2.3,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T15:00:00,24.1,24.1,5.1,29.28,0,0,,0,0,22,11.2,200,1017,0,24.1,324.5,1.2,3,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T16:00:00,23.1,23.1,5.1,31.1,0,0,,0,0,19.4,11.2,180,1017,0,24.1,202.4,0.7,2,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T17:00:00,22.1,22.1,6.1,35.42,0,0,,0,0,18.7,7.6,180,1018,0,24.1,70,0.3,1,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T18:00:00,20.1,20.1,9.1,49.14,0,0,,0,0,13.7,13,160,1018,0,24.1,4.3,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T19:00:00,20.1,20.1,9.1,49.14,0,0,rain,0,0,16.2,13,160,1019,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T20:00:00,19.4,19.4,9.6,53.08,0,0,,0,0,19.8,10.1,118.1,1020,68.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-16T21:00:00,18.4,18.4,9.7,56.88,0,0,,0,0,20.9,11.2,121.7,1021,33,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-16T22:00:00,16.1,16.1,10.1,67.57,0,0,,0,0,22,3.6,130,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-16T23:00:00,15.1,15.1,10.1,72.04,0,0,,0,0,22,5.4,140,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T00:00:00,14.1,14.1,10.1,76.85,0,0,,0,0,21.2,7.6,150,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T01:00:00,13.1,13.1,10.1,82.01,0,0,,0,0,22,5.4,140,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T02:00:00,13.1,13.1,11.1,87.66,0,0,,0,0,31.3,5.4,150,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T03:00:00,13.1,13.1,13.1,100,0,0,,0,0,35.3,3.6,141.9,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T04:00:00,13.1,13.1,12.1,93.65,0,0,,0,0,35.3,7.6,150,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T05:00:00,13.1,13.1,12.1,93.65,0,0,,0,0,35.3,11.2,160,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T06:00:00,13,13,10.2,83.11,0,0,,0,0,37.1,15.5,145.9,1022,0,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-17T07:00:00,13.1,13.1,12.1,93.65,0,0,,0,0,35.6,7.6,180,1022,0,24.1,33,0.1,0,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T08:00:00,16.1,16.1,12.1,77.16,0,0,,0,0,27.7,14.8,170,1022,0,24.1,224,0.8,2,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T09:00:00,18.1,18.1,12.1,67.98,0,0,,0,0,21.6,14.8,180,1022,0,24.1,448,1.6,4,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T10:00:00,20.1,20.1,11.1,56.17,0,0,,0,0,15.8,13,180,1022,0,24.1,632,2.3,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T11:00:00,21.1,21.1,10.1,49.41,0,0,,0,0,11.5,13,190,1021,0,24.1,761,2.7,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T12:00:00,21.1,21.1,10.1,49.41,0,0,,0,0,10.1,13,190,1019,0,24.1,822,3,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T13:00:00,23.1,23.1,9.1,40.9,0,0,,0,0,9.4,9.4,171.1,1018,0,24.1,782,2.8,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T14:00:00,23.1,23.1,15.1,60.71,0,0,,0,0,9.4,9.4,160,1017,0,24.1,648,2.3,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T15:00:00,23.1,23.1,9.1,40.9,0,0,,0,0,9,9.4,190,1017,0,24.1,453,1.6,5,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T16:00:00,22.1,22.1,9.1,43.46,0,0,,0,0,11.9,9.4,220,1017,0,24.1,108,0.4,1,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T17:00:00,20.1,20.1,8.1,45.93,0,0,,0,0,17.6,7.6,180,1018,0,24.1,24,0.1,0,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T18:00:00,18.1,18.1,8.1,52.03,0,0,,0,0,18.4,11.2,170,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T19:00:00,16.1,16.1,10.1,67.57,0,0,,0,0,20.5,9.4,170,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T20:00:00,16.1,16.1,10.1,67.57,0,0,,0,0,19.4,11.2,170,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T21:00:00,15.1,15.1,10.1,72.04,0,0,,0,0,17.6,7.6,130,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T22:00:00,14.1,14.1,10.1,76.85,0,0,,0,0,20.5,13,150,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-17T23:00:00,15.4,15.4,9.2,66.53,0,0,,0,0,17.6,10.4,116.7,1022,37.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-18T00:00:00,13.1,13.1,11.1,87.66,0,0,,0,0,16.9,5.4,160,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T01:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,15.5,7.6,150,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T02:00:00,11.1,11.1,11.1,100,0,0,,0,0,16.2,3.6,140,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T03:00:00,12,12,9.7,85.82,0,0,,0,0,14.4,9.7,138.9,1021,2.4,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-18T04:00:00,10.1,10.1,10.1,100,0,0,,0,0,16.9,1.8,140,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T05:00:00,10.1,10.1,10.1,100,0,0,,0,0,17.6,1.8,130,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T06:00:00,10.1,10.1,10.1,100,0,0,,0,0,18.4,1.8,140,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T07:00:00,12.4,12.4,9.3,81.38,0,0,,0,0,20.2,10.1,139.5,1023,0,24.1,32,0.1,0,0,Clear,clear-day,
"Harare, Zimbabwe",2026-05-18T08:00:00,15,15,9.4,69.18,0,0,,0,0,14.8,10.4,132.8,1023,0,24.1,228,0.8,2,0,Clear,clear-day,
"Harare, Zimbabwe",2026-05-18T09:00:00,17.6,17.6,9.2,57.84,0,0,,0,0,9.7,9,130.3,1022,4,24.1,448,1.6,4,0,Clear,clear-day,
"Harare, Zimbabwe",2026-05-18T10:00:00,19.1,19.1,11.1,59.77,0,0,,0,0,6.1,9.4,170,1022,0,24.1,631,2.3,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T11:00:00,21.1,21.1,10.1,49.41,0,0,,0,0,4,7.6,110,1020,0,24.1,759,2.7,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T12:00:00,22.1,22.1,9.1,43.46,0,0,,0,0,4.3,9.4,210,1019,0,24.1,820,3,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T13:00:00,22.1,22.1,9.1,43.46,0,0,,0,0,4.7,7.6,95.8,1018,0,24.1,583,2.1,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T14:00:00,23.1,23.1,8.1,38.22,0,0,,0,0,6.1,5.4,160,1016,0,24.1,371,1.3,4,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T15:00:00,23.1,23.1,8.1,38.22,0,0,,0,0,8.3,5.4,110,1016,0,24.1,492,1.8,5,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T16:00:00,22.1,22.1,9.1,43.46,0,0,,0,0,8.3,7.6,140,1016,0,24.1,159,0.6,2,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T17:00:00,21.1,21.1,9.1,46.2,0,0,,0,0,9,7.6,100,1017,0,24.1,24,0.1,0,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T18:00:00,19.1,19.1,10.1,55.92,0,0,,0,0,7.6,7.6,80,1018,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T19:00:00,19.1,19.1,10.1,55.92,0,0,,0,0,10.1,7.6,150,1019,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T20:00:00,17.1,17.1,10.1,63.41,0,0,,0,0,15.5,9.4,140,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T21:00:00,16.1,16.1,10.1,67.57,0,0,,0,0,15.1,3.6,120,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-18T22:00:00,17.6,17.6,7.8,52.61,0,0,,0,0,18.4,8.6,54,1020,52.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-18T23:00:00,16.5,16.5,8.1,57.57,0,0,,0,0,20.2,8.3,40.8,1021,5.1,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-19T00:00:00,14.9,14.9,8.4,65.09,0,0,,0,0,17.6,8.3,32.7,1021,0,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-19T01:00:00,14.1,14.1,8.8,70.42,0,0,,0,0,15.5,8.3,27.7,1021,5.1,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-19T02:00:00,11.1,11.1,11.1,100,0,0,,0,0,15.8,1.8,120,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T03:00:00,12.9,12.9,8.7,75.63,0,0,,0,0,12.2,7.2,44.9,1020,5,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-19T04:00:00,12.6,12.6,8.8,77.65,0,0,,0,0,11.5,6.8,46.9,1021,5,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-19T05:00:00,12.1,12.1,12.1,100,0,0,,0,0,11.9,3.6,56.3,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T06:00:00,12.1,12.1,12.1,100,0,0,,0,0,8.3,1.8,67.7,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T07:00:00,12.1,12.1,12.1,100,0,0,,0,0,6.8,0,0,1022,0,24.1,32,0.1,0,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T08:00:00,15.8,15.8,12.9,82.77,0,0,,0,0,10.1,5.4,180,1022,0,24.1,226,0.8,2,0,Clear,clear-day,"ZII0000FVRG,ZIM00067774"
"Harare, Zimbabwe",2026-05-19T09:00:00,18.1,18.1,12.1,67.98,0,0,,0,0,10.1,7.6,90,1022,0,24.1,444,1.6,4,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T10:00:00,20.1,20.1,13.1,64.08,0,0,,0,0,8.3,7.6,80,1022,0,24.1,626,2.3,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T11:00:00,20.1,20.1,12.1,60.01,0,0,,0,0,7.6,5.4,37.4,1021,0,24.1,754,2.7,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T12:00:00,21.1,21.1,11.1,52.82,0,0,,0,0,7.2,11.2,90,1019,0,24.1,782,2.8,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T13:00:00,22.1,22.1,11.1,49.68,0,0,,0,0,6.8,11.2,100,1018,0,24.1,765,2.8,8,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T14:00:00,22.1,22.1,10.1,46.48,0,0,,0,0,7.2,5.4,11.2,1016,0,24.1,643,2.3,6,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T15:00:00,22.1,22.1,10.1,46.48,0,0,,0,0,10.4,7.6,90,1016,0,24.1,532,1.9,5,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T16:00:00,23.1,23.1,10.1,43.74,0,0,,0,0,19.1,9.4,60,1017,0,24.1,125,0.5,1,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T17:00:00,22.1,22.1,10.1,46.48,0,0,,0,0,20.5,5.4,50,1018,0,24.1,88,0.3,1,0,Clear,clear-day,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T18:00:00,22.1,22.1,11.1,49.68,0,0,,0,0,22.7,1.8,40,1019,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T19:00:00,19.1,19.1,11.1,59.77,0,0,,0,0,16.6,7.6,70,1020,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T20:00:00,18.1,18.1,12.1,67.98,0,0,,0,0,16.6,5.4,60,1021,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T21:00:00,18.1,18.1,12.1,67.98,0,0,rain,0,0,22.3,11.2,70,1022,0,24.1,0,0,0,0,Clear,clear-night,ZII0000FVRG
"Harare, Zimbabwe",2026-05-19T22:00:00,17.2,17.2,9.6,60.94,0.1,0,rain,0,0,27.4,12.6,59,1022,54.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-19T23:00:00,16.2,16.2,9.8,65.81,0.1,0,rain,0,0,24.5,8.6,69.3,1022,40.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-20T00:00:00,15.5,15.5,9.6,67.9,0,0,,0,0,18.4,8.6,101.9,1022,40.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-20T01:00:00,14.9,14.9,9.5,70.1,0,0,,0,0,16.9,8.6,109.4,1022,14.5,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-20T02:00:00,14.6,14.6,9.5,71.47,0,0,,0,0,14.8,7.6,82.6,1021,12.6,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-20T03:00:00,14,14,9.7,75.3,0,0,,0,0,13,7.6,59.8,1021,77.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-20T04:00:00,14.7,14.7,10.2,74.42,0,0,,0,0,16.9,7.6,39.6,1021,98.9,24.1,0,0,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T05:00:00,15.1,15.1,10.3,73.01,0.1,0,rain,0,0,8.3,5.4,115,1021,63,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-20T06:00:00,14,14,10.3,78.39,0,0,,0,0,7.6,5,87.2,1022,5.1,24.1,0,0,0,0,Clear,clear-night,
"Harare, Zimbabwe",2026-05-20T07:00:00,14.6,14.6,10.4,75.91,0,0,,0,0,9.7,6.1,115.7,1023,5,24.1,31,0.1,0,0,Clear,clear-day,
"Harare, Zimbabwe",2026-05-20T08:00:00,16.6,16.6,10.5,67.23,0,0,,0,0,10.1,7.6,124,1023,5,24.1,222,0.8,2,0,Clear,clear-day,
"Harare, Zimbabwe",2026-05-20T09:00:00,18.5,18.5,10.3,58.84,0,0,,0,0,10.4,8.6,130.4,1023,47.8,24.1,439,1.6,4,0,Partially cloudy,partly-cloudy-day,
"Harare, Zimbabwe",2026-05-20T10:00:00,20.2,20.2,10,51.88,0,0,rain,0,0,9.7,8.6,128.4,1022,58.2,24.1,620,2.2,6,0,Partially cloudy,partly-cloudy-day,
"Harare, Zimbabwe",2026-05-20T11:00:00,21.4,21.4,9.6,46.91,0.2,0,rain,0,0,10.1,9,135.6,1021,83.4,24.1,651,2.3,7,0,Partially cloudy,partly-cloudy-day,
"Harare, Zimbabwe",2026-05-20T12:00:00,22,22,8.6,42.28,0,0,rain,0,0,9.4,10.1,134.8,1020,100,24.1,530,1.9,5,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T13:00:00,20.7,20.7,8.6,45.78,0,0,rain,0,0,11.2,12.6,119.5,1019,100,24.1,140,0.5,1,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T14:00:00,19.6,19.6,8.9,50.01,0,0,,0,0,13,10.8,112.4,1019,100,24.1,67,0.2,1,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T15:00:00,19.7,19.7,8.8,49.37,0,0,,0,0,11.9,7.6,124.6,1019,100,24.1,74,0.3,1,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T16:00:00,19.7,19.7,8.3,47.72,0,0,,0,0,13.3,8.3,135.4,1019,100,24.1,62,0.2,1,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T17:00:00,19.5,19.5,7.4,45.45,0,0,,0,0,15.8,9.4,136.1,1019,100,24.1,39,0.1,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T18:00:00,19,19,7,45.62,0,0,,0,0,13.7,6.8,127.2,1020,100,24.1,0,0,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T19:00:00,18.7,18.7,6.6,45.22,0,0,,0,0,21.6,11.5,131.6,1021,100,24.1,0,0,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T20:00:00,17.4,17.4,6.3,48.07,0,0,,0,0,29.5,16.2,129.4,1022,97.4,24.1,0,0,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T21:00:00,16.9,16.9,6.5,50.31,0,0,,0,0,28.1,14.8,127.5,1022,99.9,24.1,0,0,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T22:00:00,16.3,16.3,7.1,54.46,0,0,,0,0,24.1,14,119.8,1022,100,24.1,0,0,0,0,Overcast,cloudy,
"Harare, Zimbabwe",2026-05-20T23:00:00,15.5,15.5,7.3,58.11,0,0,,0,0,20.9,12.6,124.1,1022,75.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-21T00:00:00,13.9,13.9,7.5,65.31,0,0,,0,0,24.8,14.8,135.9,1023,28,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Harare, Zimbabwe",2026-05-21T01:00:00,12.7,12.7,7.7,71.6,0,0,,0,0,28.1,15.8,147.8,1023,28.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
