name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Bulawayo, Zimbabwe",2026-05-16T00:00:00,12.7,12.7,11.4,91.79,0,0,,0,0,22.3,13.3,109.7,1022,27,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-16T01:00:00,12.4,12.4,11.4,93.62,0,0,,0,0,22.3,13,107.8,1022,28.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-16T02:00:00,11.6,11.6,11.4,98.69,0,0,,0,0,21.6,12.6,108.4,1022,9,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T03:00:00,11.9,11.9,11.7,98.69,0,0,,0,0,20.9,11.9,108.5,1022,5.9,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T04:00:00,11.7,11.7,11.4,98.04,0,0,,0,0,20.2,11.5,108.4,1022,19.3,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T05:00:00,11.6,11.6,11.3,98.03,0,0,,0,0,19.8,11.5,107.2,1022,28.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-16T06:00:00,15.1,15.1,14.1,93.75,0,0,,0,0,19.8,13,120,1022,0,24.1,0,0,0,10,Clear,clear-night,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T07:00:00,12.5,12.5,11.6,94.25,0,0,,0,0,20.2,12.6,103.9,1023,40.4,24.1,12.8,0,0,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-16T08:00:00,14,14,12.6,91.27,0,0,,0,0,25.6,17.6,99,1023,62.7,24.1,143.2,0.5,1,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-16T09:00:00,18.1,18.1,13.1,72.59,0,0,,0,0,38.5,18.4,130,1024,0,24.1,326.4,1.2,3,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T10:00:00,20.1,20.1,12.1,60.01,0,0,,0,0,38.5,20.5,130,1023,0,24.1,519,1.9,5,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T11:00:00,22.1,22.1,12.1,53.08,0,0,,0,0,37.4,14.8,130,1023,0,24.1,660.2,2.4,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T12:00:00,23.1,23.1,10.1,43.74,0,0,,0,0,36,22.3,120,1022,0,24.1,761.8,2.7,8,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T13:00:00,24.1,24.1,10.1,41.18,0,0,,0,0,34.6,20.5,100,1021,0,24.1,773.4,2.8,8,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T14:00:00,24.1,24.1,10.1,41.18,0,0,,0,0,33.5,16.6,120,1019,0,24.1,722,2.6,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T15:00:00,24.1,24.1,10.1,41.18,0,0,,0,0,32.4,14.8,110,1019,0,24.1,575.6,2.1,6,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T16:00:00,23.1,23.1,10.1,43.74,0,0,,0,0,31.7,13,150,1019,0,24.1,388.7,1.4,4,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T17:00:00,22.1,22.1,10.1,46.48,0,0,,0,0,30.6,24.1,120,1019,0,24.1,185.9,0.7,2,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-16T18:00:00,19.4,19.4,9.6,53.08,0,0,,0,0,27.7,15.1,117.8,1020,3,24.1,19.6,0.1,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T19:00:00,18.2,18.2,9.9,58.38,0,0,,0,0,29.2,17.3,115.4,1021,10.6,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T20:00:00,15.9,15.9,10.4,69.83,0,0,,0,0,32.8,18,112.7,1023,1.1,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T21:00:00,15.2,15.2,11.6,79.09,0,0,,0,0,33.8,18.4,112,1023,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T22:00:00,14.7,14.7,11.9,83.31,0,0,,0,0,33.5,18,111.8,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-16T23:00:00,14,14,11.6,85.46,0,0,,0,0,33.1,18,111.1,1024,4.9,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-17T00:00:00,13.3,13.3,12.3,93.66,0,0,,0,0,33.1,18.4,111.1,1024,34.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-17T01:00:00,12.7,12.7,12.3,97.41,0,0,,0,0,32.8,17.6,111.2,1025,92.7,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-17T02:00:00,12.8,12.8,10.9,88.22,0,0,,0,0,47.9,22,114.3,1023,12.4,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-17T03:00:00,12.2,12.2,11.5,95.49,0,0,,0,0,47.2,22,118.7,1022,93.1,18.3,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-17T04:00:00,12.8,12.8,10.8,87.64,0,0,,0,0,43.9,23,119.6,1022,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-17T05:00:00,13.1,13.1,10.2,82.56,0,0,,0,0,40.7,23,113.4,1022,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-17T06:00:00,13.3,13.3,9.7,78.81,0,0,,0,0,39.2,23.4,110.7,1023,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-17T07:00:00,13.1,13.1,12.1,93.65,0,0,,0,0,37.4,18.4,130,1024,0,24.1,3,0,0,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T08:00:00,14.1,14.1,11.1,82.14,0,0,,0,0,33.5,31.3,110,1024,0,24.1,33,0.1,0,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T09:00:00,15.1,15.1,10.1,72.04,0,0,,0,0,29.2,37.1,110,1024,0,24.1,364,1.3,4,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T10:00:00,15.1,15.1,10.1,72.04,0,0,,0,0,25.9,20.5,140,1024,0,24.1,571,2.1,6,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T11:00:00,18.1,18.1,9.1,55.67,0,0,,0,0,23.8,25.9,130,1023,0,24.1,712,2.6,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T12:00:00,19.6,19.6,8.1,47.37,0,0,,0,0,20.9,20.5,108.8,1022,0,24.1,786,2.8,8,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-17T13:00:00,20.1,20.1,9.1,49.14,0,0,,0,0,19.1,24.1,110,1021,0,24.1,789,2.8,8,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T14:00:00,20.1,20.1,8.1,45.93,0,0,,0,0,16.2,20.5,120,1020,0,24.1,721,2.6,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T15:00:00,19.5,19.5,7.4,45.45,0,0,,0,0,16.6,17.6,107.6,1020,0,24.1,587,2.1,6,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-17T16:00:00,20.1,20.1,8.1,45.93,0,0,,0,0,16.9,14.8,140,1020,0,24.1,402,1.4,4,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T17:00:00,18.1,18.1,8.1,52.03,0,0,,0,0,18.7,14.8,140,1021,0,24.1,185,0.7,2,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T18:00:00,15.1,15.1,8.1,62.96,0,0,,0,0,29.2,9.4,160,1023,0,24.1,0,0,0,10,Clear,clear-night,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-17T19:00:00,12.5,12.5,8.9,78.69,0,0,,0,0,32.4,17.6,122.4,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-17T20:00:00,11.9,11.9,8.6,80.22,0,0,,0,0,35.3,19.1,117.7,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-17T21:00:00,11.5,11.5,8.6,82.36,0,0,,0,0,36.7,18.7,113.7,1025,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-17T22:00:00,11.2,11.2,8.5,83.45,0,0,,0,0,37.1,17.3,113.8,1025,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-17T23:00:00,11,11,8,81.74,0,0,,0,0,37.4,16.9,114.4,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T00:00:00,11,11,7.7,80.09,0,0,,0,0,36.7,15.8,116.1,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T01:00:00,10.9,10.9,7.5,79.53,0,0,,0,0,37.8,15.8,115.3,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T02:00:00,10.4,10.4,7.5,82.22,0,0,,0,0,36,14.4,119.5,1024,0,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T03:00:00,10.4,10.4,7.3,81.11,0,0,,0,0,39.6,16.6,115.9,1022,0.7,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T04:00:00,10.3,10.3,7.6,83.34,0,0,,0,0,40,16.6,109.6,1022,3.4,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T05:00:00,11.1,11.1,10.1,93.56,0,0,,0,0,39.2,13,130,1023,0,24.1,0,0,0,10,Clear,clear-night,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T06:00:00,9.5,7.3,8.4,92.85,0,0,,0,0,38.9,14.4,100.8,1024,0.7,22.7,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T07:00:00,9.9,7.7,9,94.13,0,0,,0,0,38.9,15.5,101,1024,9.2,19.9,11,0,0,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-18T08:00:00,12.2,12.2,9.5,83.57,0,0,,0,0,37.4,19.4,96.5,1024,6.6,24.1,163,0.6,2,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-18T09:00:00,15,15,8.8,66.44,0,0,,0,0,28.1,21.6,94.9,1024,0.1,24.1,380,1.4,4,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-18T10:00:00,17.1,17.1,10.1,63.41,0,0,,0,0,21.2,16.6,100,1023,0,24.1,569,2,6,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T11:00:00,19.1,19.1,10.1,55.92,0,0,,0,0,15.5,14.8,120,1022,0,24.1,706,2.5,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T12:00:00,21.1,21.1,9.1,46.2,0,0,,0,0,9,5.4,93.7,1020,0,24.1,777,2.8,8,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T13:00:00,21.1,21.1,9.1,46.2,0,0,,0,0,9,11.2,80,1019,0,24.1,779,2.8,8,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T14:00:00,21.1,21.1,9.1,46.2,0,0,,0,0,8.6,9.4,80,1017,0,24.1,704,2.5,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T15:00:00,22.1,22.1,8.1,40.62,0,0,,0,0,7.6,5.4,99.2,1017,0,24.1,578,2.1,6,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T16:00:00,22.1,22.1,9.1,43.46,0,0,,0,0,8.3,13,120,1017,0,24.1,337,1.2,3,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T17:00:00,20.1,20.1,9.1,49.14,0,0,,0,0,18.7,11.2,150,1018,0,24.1,133,0.5,1,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T18:00:00,17.1,17.1,9.1,59.29,0,0,,0,0,28.4,13,140,1019,0,24.1,0,0,0,10,Clear,clear-night,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-18T19:00:00,16.9,16.9,5.8,47.93,0,0,,0,0,32.8,17.3,112.2,1019,79.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-18T20:00:00,15.1,15.1,6.3,55.66,0,0,,0,0,37.8,17.6,110.9,1021,18.5,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T21:00:00,14,14,7.1,63.14,0,0,,0,0,40,18.4,107,1021,4,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-18T22:00:00,13.3,13.3,7.7,68.84,0,0,,0,0,39.2,17.6,100.8,1022,24.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-18T23:00:00,12.7,12.7,8.2,74.07,0,0,,0,0,38.2,16.9,103.7,1022,79.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-19T00:00:00,13.3,13.3,8.2,71.22,0,0,,0,0,34.9,16.6,96.4,1022,96.8,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-19T01:00:00,13.6,13.6,8.3,70.32,0,0,,0,0,34.6,17.3,93.9,1021,28.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-19T02:00:00,13.4,13.4,8.1,70.28,0,0,,0,0,32.4,16.2,92.2,1021,59.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-19T03:00:00,12.6,12.6,8.3,75.07,0,0,,0,0,32.4,15.1,89.2,1021,26.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-19T04:00:00,11.6,11.6,8.5,81.27,0,0,,0,0,34.6,14,85.8,1021,41.2,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-19T05:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,31.7,14.8,130,1021,0,24.1,0,0,0,10,Clear,clear-night,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T06:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,31,25.9,80,1022,0,24.1,0,0,0,10,Clear,clear-night,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T07:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,32.8,16.6,130,1022,0,24.1,11,0,0,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T08:00:00,14.1,14.1,12.1,87.75,0,0,,0,0,27,13,150,1022,0,24.1,162,0.6,2,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T09:00:00,17.1,17.1,11.1,67.78,0,0,,0,0,18.4,16.6,100,1022,0,24.1,375,1.3,4,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T10:00:00,20.1,20.1,12.1,60.01,0,0,,0,0,14.8,14.8,30,1022,0,24.1,560,2,6,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T11:00:00,21.1,21.1,12.1,56.42,0,0,,0,0,11.9,13,90,1021,0,24.1,686,2.5,7,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T12:00:00,22.1,22.1,12.1,53.08,0,0,,0,0,12.2,7.6,50,1020,0,24.1,767,2.8,8,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T13:00:00,23.1,23.1,11.1,46.75,0,0,,0,0,9.7,5.4,40,1018,0,24.1,463,1.7,5,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T14:00:00,24.1,24.1,10.1,41.18,0,0,,0,0,8.3,9.4,101.9,1017,0,24.1,133,0.5,1,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T15:00:00,24.1,24.1,10.1,41.18,0,0,,0,0,13.3,3.6,50,1017,0,24.1,97,0.3,1,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T16:00:00,19.7,19.7,7.8,46.13,0,0,,0,0,19.1,14.8,121.6,1018,100,24.1,83,0.3,1,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-19T17:00:00,21.1,21.1,11.1,52.82,0,0,,0,0,24.5,18.4,120,1019,0,24.1,21,0.1,0,10,Clear,clear-day,ZII0000FVJN
"Bulawayo, Zimbabwe",2026-05-19T18:00:00,18,18,7.8,51.3,0,0,,0,0,28.4,14.4,126.6,1020,99.3,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-19T19:00:00,17.7,17.7,8,52.99,0,0,,0,0,29.9,15.5,135.1,1021,94.2,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-19T20:00:00,17,17,8.5,57.3,0,0,,0,0,30.6,15.5,130.8,1022,95.1,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-19T21:00:00,16.5,16.5,8.7,59.95,0,0,,0,0,33.5,17.3,120,1023,6.1,24.1,0,0,0,3,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-19T22:00:00,14.7,14.7,8.9,68.2,0,0,,0,0,37.8,17.3,108.9,1023,55.8,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-19T23:00:00,14.5,14.5,9.2,70.5,0,0,,0,0,38.5,16.9,101.9,1023,34.9,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-20T00:00:00,13.6,13.6,9.3,75.24,0,0,,0,0,38.9,16.2,99.1,1023,26.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-20T01:00:00,13.3,13.3,9.4,77.24,0,0,,0,0,38.2,15.1,95.2,1023,7.5,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T02:00:00,13.2,13.2,9.4,77.74,0,0,,0,0,38.2,15.1,95.2,1022,7.4,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T03:00:00,12.7,12.7,9.3,79.79,0,0,,0,0,36,14,99.7,1022,5,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T04:00:00,12.2,12.2,9.3,82.45,0,0,,0,0,36.7,15.1,101.7,1022,5.1,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T05:00:00,11.9,11.9,9.2,83.53,0,0,,0,0,37.4,15.1,96.9,1022,5,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T06:00:00,11.6,11.6,9.1,84.63,0,0,,0,0,39.2,15.5,97.7,1023,4.9,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T07:00:00,11.9,11.9,8.5,79.68,0,0,,0,0,40,16.2,96.1,1024,0,24.1,10,0,0,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-20T08:00:00,14.3,14.3,8,65.84,0,0,,0,0,38.2,19.8,94.2,1024,4.9,24.1,157,0.6,2,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-20T09:00:00,16.6,16.6,7.8,56.04,0,0,,0,0,29.9,21.2,94.6,1024,5.3,24.1,369,1.3,4,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-20T10:00:00,18.5,18.5,7.9,50.05,0,0,,0,0,23,19.4,92.9,1024,19.5,24.1,554,2,6,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-20T11:00:00,20.2,20.2,8,45.33,0,0,,0,0,17.3,16.9,88.3,1023,57.6,24.1,689,2.5,7,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-20T12:00:00,21.6,21.6,7.9,41.31,0,0,,0,0,9.7,14,95.1,1021,19.4,24.1,763,2.7,8,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-20T13:00:00,22.4,22.4,7.6,38.55,0,0,,0,0,8.6,13.3,105.5,1020,74.6,24.1,763,2.7,8,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-20T14:00:00,22.6,22.6,6.6,35.56,0,0,,0,0,8.6,13.3,109.3,1019,61.9,24.1,584,2.1,6,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-20T15:00:00,22.5,22.5,6,34.33,0,0,,0,0,9.7,15.5,116.3,1019,96.3,24.1,513,1.8,5,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-20T16:00:00,21.1,21.1,5.9,37.14,0,0,,0,0,13,17.3,118.9,1019,81,24.1,219,0.8,2,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-20T17:00:00,19.6,19.6,6.2,41.59,0,0,,0,0,23.4,18.4,116.3,1020,20.5,24.1,98,0.4,1,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-20T18:00:00,16.9,16.9,6.7,51,0,0,,0,0,35.6,19.1,124.4,1021,8.7,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-20T19:00:00,15.8,15.8,6.9,55.46,0,0,,0,0,40.3,20.9,124.4,1022,98.9,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-20T20:00:00,14.8,14.8,8,63.75,0,0,,0,0,40.7,20.9,115.6,1023,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-20T21:00:00,13.5,13.5,8.8,73.22,0,0,,0,0,42.8,20.9,114.9,1024,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-20T22:00:00,12.6,12.6,9.2,79.78,0,0,,0,0,42.8,19.8,116,1025,98.8,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-20T23:00:00,11.8,11.8,9.6,86.38,0,0,,0,0,43.2,19.8,116.4,1025,91.7,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T00:00:00,11.4,11.4,9.7,89.29,0,0,,0,0,42.8,19.1,117.9,1025,69,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Bulawayo, Zimbabwe",2026-05-21T01:00:00,11.2,11.2,9.5,89.27,0,0,,0,0,42.5,18.7,118.1,1024,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T02:00:00,10.9,10.9,8.8,86.87,0,0,,0,0,42.1,18,116.8,1024,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T03:00:00,10.8,10.8,8.2,83.97,0,0,,0,0,41.4,18,114.8,1024,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T04:00:00,10.6,10.6,7.9,83.38,0,0,,0,0,41.8,17.6,115,1024,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T05:00:00,10.4,10.4,7.8,83.92,0,0,,0,0,41.4,17.6,114.4,1024,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T06:00:00,10.3,10.3,7.5,82.78,0,0,,0,0,42.5,18.4,111.6,1025,100,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T07:00:00,10.4,10.4,7.5,82.22,0,0,,0,0,41.8,18.4,112.5,1025,100,24.1,9,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T08:00:00,11.9,11.9,7.5,74.44,0,0,,0,0,40,21.2,108.5,1025,99.7,24.1,131,0.5,1,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T09:00:00,14.3,14.3,6.9,61.08,0,0,,0,0,31,22.3,105,1025,95.9,24.1,356,1.3,4,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T10:00:00,16.2,16.2,5.8,50.11,0,0,,0,0,26.6,22.3,104.5,1025,100,24.1,543,2,5,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T11:00:00,17.8,17.8,5.1,43.14,0,0,,0,0,24.1,20.9,104.4,1024,100,24.1,670,2.4,7,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T12:00:00,19.3,19.3,4.5,37.66,0,0,,0,0,19.8,19.1,104.2,1023,96.5,24.1,772,2.8,8,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T13:00:00,20,20,4.3,35.55,0,0,,0,0,17.3,17.6,102.7,1022,9.9,24.1,773,2.8,8,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-21T14:00:00,20.3,20.3,4.5,35.39,0,0,,0,0,16.2,16.6,102,1021,100,24.1,712,2.6,7,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T15:00:00,19.9,19.9,4.5,36.28,0,0,,0,0,15.1,15.8,98.7,1021,99.9,24.1,536,1.9,5,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T16:00:00,19.2,19.2,4.6,38.16,0,0,,0,0,16.2,16.6,97.2,1021,5.2,24.1,362,1.3,4,10,Clear,clear-day,
"Bulawayo, Zimbabwe",2026-05-21T17:00:00,17.7,17.7,4.9,42.81,0,0,,0,0,21.2,13.7,101,1021,63.6,24.1,179,0.6,2,10,Partially cloudy,partly-cloudy-day,
"Bulawayo, Zimbabwe",2026-05-21T18:00:00,14.6,14.6,5.7,55.15,0,0,,0,0,27.7,14.8,120.2,1023,97.4,24.1,0,0,0,10,Overcast,cloudy,
"Bulawayo, Zimbabwe",2026-05-21T19:00:00,13.4,13.4,7.3,66.55,0,0,,0,0,35.3,18.4,111.3,1024,5.2,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-21T20:00:00,12.8,12.8,7.3,69.21,0,0,,0,0,37.1,17.6,108.2,1024,4.9,24.1,0,0,0,10,Clear,clear-night,
"Bulawayo, Zimbabwe",2026-05-21T21:00:00,12.5,12.5,7.5,71.56,0,0,,0,0,39.2,18.4,104.6,1024,3.5,24.1,0,0,0,10,Clear,clear-night,
