litres,time_stamp
19767.8666666667,29-Jul-2022 20:42:26
19767.8666666667,29-Jul-2022 20:47:26
19767.8666666667,29-Jul-2022 20:52:26
19767.8666666667,29-Jul-2022 20:57:26
19767.8666666667,29-Jul-2022 21:02:26
19767.8666666667,29-Jul-2022 21:07:26
19767.8666666667,29-Jul-2022 21:12:26
19767.8666666667,29-Jul-2022 21:17:26
19767.8666666667,29-Jul-2022 21:22:26
19767.8666666667,29-Jul-2022 21:27:26
19767.8666666667,29-Jul-2022 21:32:26
19767.8666666667,29-Jul-2022 21:37:26
19767.8666666667,29-Jul-2022 21:42:26
19767.8666666667,29-Jul-2022 21:47:26
19767.8666666667,29-Jul-2022 21:52:26
19767.8666666667,29-Jul-2022 21:57:26
19767.8666666667,29-Jul-2022 22:02:26
19767.8666666667,29-Jul-2022 22:07:26
19767.8666666667,29-Jul-2022 22:12:26
19767.8666666667,29-Jul-2022 22:17:26
19767.8666666667,29-Jul-2022 22:22:26
19767.8666666667,29-Jul-2022 22:27:26
19767.8666666667,29-Jul-2022 22:32:26
19767.8666666667,29-Jul-2022 22:37:26
19767.8666666667,29-Jul-2022 22:42:26
19767.8666666667,29-Jul-2022 22:47:26
19767.8666666667,29-Jul-2022 22:52:26
19767.8666666667,29-Jul-2022 22:57:26
19767.8666666667,29-Jul-2022 23:02:26
19767.8666666667,29-Jul-2022 23:07:26
19767.8666666667,29-Jul-2022 23:12:26
19767.8666666667,29-Jul-2022 23:17:26
19767.8666666667,29-Jul-2022 23:22:26
19767.8666666667,29-Jul-2022 23:27:26
19767.8666666667,29-Jul-2022 23:32:26
19767.8666666667,29-Jul-2022 23:37:26
19767.8666666667,29-Jul-2022 23:42:26
19767.8666666667,29-Jul-2022 23:47:26
19767.8666666667,29-Jul-2022 23:52:26
19767.8666666667,29-Jul-2022 23:57:26
19767.8666666667,30-Jul-2022 00:02:26
19767.8666666667,30-Jul-2022 00:07:26
19767.8666666667,30-Jul-2022 00:12:26
19767.8666666667,30-Jul-2022 00:22:26
19767.8666666667,30-Jul-2022 00:27:26
19767.8666666667,30-Jul-2022 00:32:26
19767.8666666667,30-Jul-2022 00:37:26
19767.8666666667,30-Jul-2022 00:42:26
19767.8666666667,30-Jul-2022 00:47:26
19767.8666666667,30-Jul-2022 00:52:26
19767.8666666667,30-Jul-2022 00:57:26
19767.8666666667,30-Jul-2022 01:02:26
19767.8666666667,30-Jul-2022 01:07:26
19767.8666666667,30-Jul-2022 01:12:26
19767.8666666667,30-Jul-2022 01:17:26
19767.8666666667,30-Jul-2022 01:22:26
19767.8666666667,30-Jul-2022 01:27:26
19767.8666666667,30-Jul-2022 01:32:26
19767.8666666667,30-Jul-2022 01:37:26
19767.8666666667,30-Jul-2022 01:42:26
19767.8666666667,30-Jul-2022 01:47:26
19767.8666666667,30-Jul-2022 01:52:26
19767.8666666667,30-Jul-2022 01:57:26
19767.8666666667,30-Jul-2022 02:02:26
19767.8666666667,30-Jul-2022 02:07:26
19767.8666666667,30-Jul-2022 02:12:26
19767.8666666667,30-Jul-2022 02:17:26
19767.8666666667,30-Jul-2022 02:22:26
19767.8666666667,30-Jul-2022 02:27:26
19767.8666666667,30-Jul-2022 02:32:26
19767.8666666667,30-Jul-2022 02:37:26
19767.8666666667,30-Jul-2022 02:42:26
19767.8666666667,30-Jul-2022 02:47:26
19767.8666666667,30-Jul-2022 02:52:26
19767.8666666667,30-Jul-2022 02:57:26
19767.8666666667,30-Jul-2022 03:02:26
19767.8666666667,30-Jul-2022 03:07:26
19767.8666666667,30-Jul-2022 03:12:26
19767.8666666667,30-Jul-2022 03:17:26
19767.8666666667,30-Jul-2022 03:22:26
19767.8666666667,30-Jul-2022 03:27:26
19767.8666666667,30-Jul-2022 03:32:26
19767.8666666667,30-Jul-2022 03:37:26
19767.8666666667,30-Jul-2022 03:42:26
19767.8666666667,30-Jul-2022 03:47:26
19767.8666666667,30-Jul-2022 03:52:26
19767.8666666667,30-Jul-2022 03:57:26
19767.8666666667,30-Jul-2022 04:02:26
19767.8666666667,30-Jul-2022 04:07:26
19767.8666666667,30-Jul-2022 04:12:26
19767.8666666667,30-Jul-2022 04:17:26
19767.8666666667,30-Jul-2022 04:22:26
19767.8666666667,30-Jul-2022 04:27:26
19767.8666666667,30-Jul-2022 04:32:26
19767.8666666667,30-Jul-2022 04:37:26
19767.8666666667,30-Jul-2022 04:42:26
19767.8666666667,30-Jul-2022 04:47:26
19767.8666666667,30-Jul-2022 04:52:26
19767.8666666667,30-Jul-2022 05:02:26
19767.8666666667,30-Jul-2022 05:07:26
19767.8666666667,30-Jul-2022 05:12:26
19767.8666666667,30-Jul-2022 05:17:26
19767.8666666667,30-Jul-2022 05:22:26
19767.8666666667,30-Jul-2022 05:27:26
19767.8666666667,30-Jul-2022 05:32:26
19767.8666666667,30-Jul-2022 05:37:26
19767.8666666667,30-Jul-2022 05:42:26
19767.8666666667,30-Jul-2022 05:47:26
19767.8666666667,30-Jul-2022 05:52:26
19767.8666666667,30-Jul-2022 05:57:26
19767.8666666667,30-Jul-2022 06:02:26
19767.8666666667,30-Jul-2022 06:07:26
19767.8666666667,30-Jul-2022 06:12:26
19865.2666666667,30-Jul-2022 06:17:26
20022.2,30-Jul-2022 06:22:26
20176.8333333333,30-Jul-2022 06:27:26
20331.0666666667,30-Jul-2022 06:32:26
20484.3666666667,30-Jul-2022 06:37:26
20636.7,30-Jul-2022 06:42:26
20788.6333333333,30-Jul-2022 06:47:26
20940.2,30-Jul-2022 06:52:26
21013.3666666667,30-Jul-2022 06:57:26
21013.3666666667,30-Jul-2022 07:02:26
21013.3666666667,30-Jul-2022 07:07:26
21013.3666666667,30-Jul-2022 07:12:26
21013.3666666667,30-Jul-2022 07:17:26
21013.3666666667,30-Jul-2022 07:22:26
21013.3666666667,30-Jul-2022 07:27:26
21013.3666666667,30-Jul-2022 07:32:26
21013.3666666667,30-Jul-2022 07:37:26
21013.3666666667,30-Jul-2022 07:42:26
21013.3666666667,30-Jul-2022 07:47:26
21013.3666666667,30-Jul-2022 07:52:26
21013.3666666667,30-Jul-2022 07:57:26
21013.3666666667,30-Jul-2022 08:02:26
21013.3666666667,30-Jul-2022 08:07:26
21013.3666666667,30-Jul-2022 08:12:26
21013.3666666667,30-Jul-2022 08:17:26
21013.3666666667,30-Jul-2022 08:22:26
21013.3666666667,30-Jul-2022 08:27:26
21013.3666666667,30-Jul-2022 08:32:26
21013.3666666667,30-Jul-2022 08:37:26
21013.3666666667,30-Jul-2022 08:42:26
21013.3666666667,30-Jul-2022 08:47:26
21013.3666666667,30-Jul-2022 08:52:26
21013.3666666667,30-Jul-2022 08:57:26
21013.3666666667,30-Jul-2022 09:02:26
21013.3666666667,30-Jul-2022 09:07:26
21013.3666666667,30-Jul-2022 09:12:26
21013.3666666667,30-Jul-2022 09:17:26
21013.3666666667,30-Jul-2022 09:22:26
21013.3666666667,30-Jul-2022 09:27:26
21013.3666666667,30-Jul-2022 09:32:26
21013.3666666667,30-Jul-2022 09:37:26
21013.3666666667,30-Jul-2022 09:42:26
21013.3666666667,30-Jul-2022 09:47:26
21013.3666666667,30-Jul-2022 09:52:26
21013.3666666667,30-Jul-2022 09:57:26
21013.3666666667,30-Jul-2022 10:02:26
21013.3666666667,30-Jul-2022 10:07:26
21013.3666666667,30-Jul-2022 10:12:26
21013.3666666667,30-Jul-2022 10:17:26
21013.3666666667,30-Jul-2022 10:22:26
21013.3666666667,30-Jul-2022 10:27:26
21013.3666666667,30-Jul-2022 10:32:26
21013.3666666667,30-Jul-2022 10:37:26
21013.3666666667,30-Jul-2022 10:42:26
21013.3666666667,30-Jul-2022 10:47:26
21013.3666666667,30-Jul-2022 10:52:26
21013.3666666667,30-Jul-2022 10:57:26
21013.3666666667,30-Jul-2022 11:02:26
21013.3666666667,30-Jul-2022 11:07:26
21013.3666666667,30-Jul-2022 11:12:26
21013.3666666667,30-Jul-2022 11:17:26
21013.3666666667,30-Jul-2022 11:22:26
21013.3666666667,30-Jul-2022 11:27:26
21013.3666666667,30-Jul-2022 11:32:26
21013.3666666667,30-Jul-2022 11:37:26
21013.3666666667,30-Jul-2022 11:42:26
21013.3666666667,30-Jul-2022 11:47:26
21013.3666666667,30-Jul-2022 11:52:26
21013.3666666667,30-Jul-2022 11:57:26
21013.3666666667,30-Jul-2022 12:02:26
21013.3666666667,30-Jul-2022 12:07:26
21013.3666666667,30-Jul-2022 12:12:26
21013.3666666667,30-Jul-2022 12:17:26
21013.3666666667,30-Jul-2022 12:22:26
21013.3666666667,30-Jul-2022 12:27:26
21013.3666666667,30-Jul-2022 12:37:26
21013.3666666667,30-Jul-2022 12:42:26
21013.3666666667,30-Jul-2022 12:47:26
21042.9,30-Jul-2022 12:52:26
21042.9,30-Jul-2022 12:57:26
21042.9,30-Jul-2022 13:02:26
21042.9,30-Jul-2022 13:07:26
21042.9,30-Jul-2022 13:12:26
21042.9,30-Jul-2022 13:17:26
21042.9,30-Jul-2022 13:22:26
21042.9,30-Jul-2022 13:27:26
21042.9,30-Jul-2022 13:32:26
21042.9,30-Jul-2022 13:37:26
21042.9,30-Jul-2022 13:42:26
21042.9,30-Jul-2022 13:47:26
21042.9,30-Jul-2022 13:52:26
21057.8666666667,30-Jul-2022 13:57:26
21106.3666666667,30-Jul-2022 14:02:26
21137.8,30-Jul-2022 14:07:26
21140.4666666667,30-Jul-2022 14:12:26
21140.4666666667,30-Jul-2022 14:17:26
21140.4666666667,30-Jul-2022 14:22:26
21140.4666666667,30-Jul-2022 14:27:26
21140.4666666667,30-Jul-2022 14:32:26
21140.4666666667,30-Jul-2022 14:37:27
21140.4666666667,30-Jul-2022 14:42:26
21140.4666666667,30-Jul-2022 14:47:26
21140.4666666667,30-Jul-2022 14:52:26
21140.4666666667,30-Jul-2022 14:57:26
21140.4666666667,30-Jul-2022 15:02:26
21140.4666666667,30-Jul-2022 15:07:26
21140.4666666667,30-Jul-2022 15:12:26
21140.4666666667,30-Jul-2022 15:17:26
21140.4666666667,30-Jul-2022 15:22:26
21140.4666666667,30-Jul-2022 15:27:26
21140.4666666667,30-Jul-2022 15:32:26
21140.4666666667,30-Jul-2022 15:37:26
21140.4666666667,30-Jul-2022 15:42:26
21140.4666666667,30-Jul-2022 15:47:26
21140.4666666667,30-Jul-2022 15:52:26
21140.4666666667,30-Jul-2022 15:57:26
21140.4666666667,30-Jul-2022 16:02:26
21140.4666666667,30-Jul-2022 16:07:26
21140.4666666667,30-Jul-2022 16:12:26
21140.4666666667,30-Jul-2022 16:17:26
21140.4666666667,30-Jul-2022 16:22:26
21140.4666666667,30-Jul-2022 16:27:26
21140.4666666667,30-Jul-2022 16:32:26
21140.4666666667,30-Jul-2022 16:37:26
21140.4666666667,30-Jul-2022 16:42:26
21140.4666666667,30-Jul-2022 16:47:26
21140.4666666667,30-Jul-2022 16:52:26
21140.4666666667,30-Jul-2022 16:57:26
21140.4666666667,30-Jul-2022 17:02:26
21140.4666666667,30-Jul-2022 17:07:26
21140.4666666667,30-Jul-2022 17:12:26
21140.4666666667,30-Jul-2022 17:17:26
21140.4666666667,30-Jul-2022 17:22:26
21140.4666666667,30-Jul-2022 17:27:26
21140.4666666667,30-Jul-2022 17:32:26
21140.4666666667,30-Jul-2022 17:42:26
21140.4666666667,30-Jul-2022 17:47:26
21140.4666666667,30-Jul-2022 17:52:26
21140.4666666667,30-Jul-2022 17:57:26
21140.4666666667,30-Jul-2022 18:02:26
21140.4666666667,30-Jul-2022 18:07:26
21140.4666666667,30-Jul-2022 18:12:26
21140.4666666667,30-Jul-2022 18:17:26
21140.4666666667,30-Jul-2022 18:22:26
21140.4666666667,30-Jul-2022 18:27:26
21140.4666666667,30-Jul-2022 18:32:26
21140.4666666667,30-Jul-2022 18:37:26
21140.4666666667,30-Jul-2022 18:42:26
21140.4666666667,30-Jul-2022 18:47:26
21140.4666666667,30-Jul-2022 18:52:26
21140.4666666667,30-Jul-2022 18:57:26
21140.4666666667,30-Jul-2022 19:02:26
21140.4666666667,30-Jul-2022 19:07:26
21140.4666666667,30-Jul-2022 19:12:26
21140.4666666667,30-Jul-2022 19:17:26
21140.4666666667,30-Jul-2022 19:22:26
21140.4666666667,30-Jul-2022 19:27:26
21140.4666666667,30-Jul-2022 19:32:26
21140.4666666667,30-Jul-2022 19:37:26
21140.4666666667,30-Jul-2022 19:42:26
21140.4666666667,30-Jul-2022 19:47:26
21140.4666666667,30-Jul-2022 19:52:26
21140.4666666667,30-Jul-2022 19:57:26
21140.4666666667,30-Jul-2022 20:02:26
21140.4666666667,30-Jul-2022 20:07:26
21140.4666666667,30-Jul-2022 20:12:26
21140.4666666667,30-Jul-2022 20:17:26
21140.4666666667,30-Jul-2022 20:22:26
21140.4666666667,30-Jul-2022 20:27:26
21140.4666666667,30-Jul-2022 20:32:26
21140.4666666667,30-Jul-2022 20:37:26
21140.4666666667,30-Jul-2022 20:42:26
21140.4666666667,30-Jul-2022 20:47:26
21140.4666666667,30-Jul-2022 20:52:26
21140.4666666667,30-Jul-2022 20:57:26
21140.4666666667,30-Jul-2022 21:02:26
21140.4666666667,30-Jul-2022 21:07:26
21140.4666666667,30-Jul-2022 21:12:26
21140.4666666667,30-Jul-2022 21:17:26
21140.4666666667,30-Jul-2022 21:22:26
21140.4666666667,30-Jul-2022 21:27:26
21140.4666666667,30-Jul-2022 21:32:26
21140.4666666667,30-Jul-2022 21:37:25
21140.4666666667,30-Jul-2022 21:42:25
21140.4666666667,30-Jul-2022 21:47:26
21140.4666666667,30-Jul-2022 21:52:26
21140.4666666667,30-Jul-2022 21:57:26
21140.4666666667,30-Jul-2022 22:02:26
21140.4666666667,30-Jul-2022 22:07:26
21140.4666666667,30-Jul-2022 22:12:26
21140.4666666667,30-Jul-2022 22:17:26
21140.4666666667,30-Jul-2022 22:22:26
21140.4666666667,30-Jul-2022 22:27:26
21140.4666666667,30-Jul-2022 22:32:26
21140.4666666667,30-Jul-2022 22:37:26
21140.4666666667,30-Jul-2022 22:42:26
21140.4666666667,30-Jul-2022 22:47:26
21140.4666666667,30-Jul-2022 22:52:25
21140.4666666667,30-Jul-2022 22:57:26
21140.4666666667,30-Jul-2022 23:02:26
21140.4666666667,30-Jul-2022 23:07:26
21140.4666666667,30-Jul-2022 23:12:26
21140.4666666667,30-Jul-2022 23:17:26
21140.4666666667,30-Jul-2022 23:22:26
21140.4666666667,30-Jul-2022 23:27:26
21140.4666666667,30-Jul-2022 23:32:26
21140.4666666667,30-Jul-2022 23:37:26
21140.4666666667,30-Jul-2022 23:42:26
21140.4666666667,30-Jul-2022 23:47:26
21140.4666666667,30-Jul-2022 23:52:25
21140.4666666667,30-Jul-2022 23:57:26
21140.4666666667,31-Jul-2022 00:02:26
21140.4666666667,31-Jul-2022 14:12:25
21140.4666666667,31-Jul-2022 14:17:25
21140.4666666667,31-Jul-2022 14:22:25
21140.4666666667,31-Jul-2022 14:27:25
21140.4666666667,31-Jul-2022 14:32:25
21140.4666666667,31-Jul-2022 14:37:25
21140.4666666667,31-Jul-2022 14:42:25
21140.4666666667,31-Jul-2022 14:47:25
21140.4666666667,31-Jul-2022 14:52:25
21140.4666666667,31-Jul-2022 14:57:25
21140.4666666667,31-Jul-2022 15:02:25
21140.4666666667,31-Jul-2022 15:07:25
21140.4666666667,31-Jul-2022 15:12:25
21140.4666666667,31-Jul-2022 15:17:25
21140.4666666667,31-Jul-2022 15:22:25
21140.4666666667,31-Jul-2022 15:27:25
21140.4666666667,31-Jul-2022 15:32:25
21140.4666666667,31-Jul-2022 15:37:25
21140.4666666667,31-Jul-2022 15:42:25
21140.4666666667,31-Jul-2022 15:47:25
21140.4666666667,31-Jul-2022 15:52:25
21140.4666666667,31-Jul-2022 15:57:25
21140.4666666667,31-Jul-2022 16:02:25
21140.4666666667,31-Jul-2022 16:07:25
21140.4666666667,31-Jul-2022 16:12:25
21158,31-Jul-2022 16:17:25
21158.0333333333,31-Jul-2022 16:22:25
21158.0333333333,31-Jul-2022 16:27:25
21158.0333333333,31-Jul-2022 16:32:25
21158.0333333333,31-Jul-2022 16:42:25
21158.0333333333,31-Jul-2022 16:47:25
21158.0333333333,31-Jul-2022 16:52:25
21158.0333333333,31-Jul-2022 16:57:25
21158.0333333333,31-Jul-2022 17:02:25
21158.0333333333,31-Jul-2022 17:07:25
21158.0333333333,31-Jul-2022 17:12:25
21158.0333333333,31-Jul-2022 17:17:25
21158.0333333333,31-Jul-2022 17:22:25
21158.0333333333,31-Jul-2022 17:27:25
21158.0333333333,31-Jul-2022 17:32:25
21158.0333333333,31-Jul-2022 17:37:25
21158.0333333333,31-Jul-2022 17:42:25
21158.0333333333,31-Jul-2022 17:47:25
21158.0333333333,31-Jul-2022 17:52:25
21158.0333333333,31-Jul-2022 17:57:25
21158.0333333333,31-Jul-2022 18:02:25
21158.0333333333,31-Jul-2022 18:07:25
21158.0333333333,31-Jul-2022 18:12:25
21158.0333333333,31-Jul-2022 18:17:25
21158.0333333333,31-Jul-2022 18:22:25
21158.0333333333,31-Jul-2022 18:27:25
21158.0333333333,31-Jul-2022 18:32:25
21158.0333333333,31-Jul-2022 18:37:25
21158.0333333333,31-Jul-2022 18:42:25
21158.0333333333,31-Jul-2022 18:47:25
21158.0333333333,31-Jul-2022 18:52:25
21158.0333333333,31-Jul-2022 18:57:25
21158.0333333333,31-Jul-2022 19:02:25
21158.0333333333,31-Jul-2022 19:07:25
21158.0333333333,31-Jul-2022 19:12:25
21158.0333333333,31-Jul-2022 19:17:25
21158.0333333333,31-Jul-2022 19:22:25
21158.0333333333,31-Jul-2022 19:27:25
21158.0333333333,31-Jul-2022 19:32:25
21158.0333333333,31-Jul-2022 19:37:25
21158.0333333333,31-Jul-2022 19:42:25
21158.0333333333,31-Jul-2022 19:47:25
21158.0333333333,31-Jul-2022 19:52:25
21158.0333333333,31-Jul-2022 19:57:25
21158.0333333333,31-Jul-2022 20:02:25
21158.0333333333,31-Jul-2022 20:07:25
21158.0333333333,31-Jul-2022 20:12:25
21158.0333333333,31-Jul-2022 20:17:25
21158.0333333333,31-Jul-2022 20:22:25
21158.0333333333,31-Jul-2022 20:27:25
21158.0333333333,31-Jul-2022 20:32:25
21158.0333333333,31-Jul-2022 20:37:25
21158.0333333333,31-Jul-2022 20:42:25
21158.0333333333,31-Jul-2022 20:47:25
21158.0333333333,31-Jul-2022 20:52:25
21158.0333333333,31-Jul-2022 20:57:25
21158.0333333333,31-Jul-2022 21:02:25
21158.0333333333,31-Jul-2022 21:07:25
21158.0333333333,31-Jul-2022 21:12:25
21158.0333333333,31-Jul-2022 21:17:25
21158.0333333333,31-Jul-2022 21:22:25
21158.0333333333,31-Jul-2022 21:27:25
21158.0333333333,31-Jul-2022 21:32:25
21158.0333333333,31-Jul-2022 21:37:25
21158.0333333333,31-Jul-2022 21:42:25
21158.0333333333,31-Jul-2022 21:47:25
21158.0333333333,31-Jul-2022 21:52:25
21158.0333333333,31-Jul-2022 21:57:25
21158.0333333333,31-Jul-2022 22:02:25
21158.0333333333,31-Jul-2022 22:07:25
21158.0333333333,31-Jul-2022 22:12:25
21158.0333333333,31-Jul-2022 22:17:25
21158.0333333333,31-Jul-2022 22:22:25
21158.0333333333,31-Jul-2022 22:27:25
21158.0333333333,31-Jul-2022 22:32:25
21158.0333333333,31-Jul-2022 22:37:25
21158.0333333333,31-Jul-2022 22:42:25
21158.0333333333,31-Jul-2022 22:47:25
21158.0333333333,31-Jul-2022 22:52:25
21158.0333333333,31-Jul-2022 22:57:25
21158.0333333333,31-Jul-2022 23:02:25
21158.0333333333,31-Jul-2022 23:07:25
21158.0333333333,31-Jul-2022 23:12:25
21158.0333333333,31-Jul-2022 23:17:25
21158.0333333333,31-Jul-2022 23:22:25
21158.0333333333,31-Jul-2022 23:27:25
21158.0333333333,31-Jul-2022 23:32:25
21158.0333333333,31-Jul-2022 23:37:25
21158.0333333333,31-Jul-2022 23:42:25
21158.0333333333,31-Jul-2022 23:47:25
21158.0333333333,31-Jul-2022 23:52:25
21158.0333333333,31-Jul-2022 23:57:25
21158.0333333333,01-Aug-2022 00:02:25
21158.0333333333,01-Aug-2022 00:07:25
21158.0333333333,01-Aug-2022 00:12:25
21158.0333333333,01-Aug-2022 00:17:25
21253.2333333333,01-Aug-2022 00:27:25
21400.6,01-Aug-2022 00:32:25
21527.6,01-Aug-2022 00:37:25
21670.7666666667,01-Aug-2022 00:42:25
21813.0666666667,01-Aug-2022 00:47:24
21955.2,01-Aug-2022 00:52:25
22096.8333333334,01-Aug-2022 00:57:25
22237.9333333333,01-Aug-2022 01:02:25
22304.6333333333,01-Aug-2022 01:07:25
22304.6333333333,01-Aug-2022 01:12:25
22304.6333333333,01-Aug-2022 01:17:25
22304.6333333333,01-Aug-2022 01:22:25
22304.6333333333,01-Aug-2022 01:27:25
22304.6333333333,01-Aug-2022 01:37:25
22304.6333333333,01-Aug-2022 01:42:24
22304.6333333333,01-Aug-2022 01:47:25
22304.6333333333,01-Aug-2022 01:52:25
22304.6333333333,01-Aug-2022 01:57:25
22304.6333333333,01-Aug-2022 02:02:25
22304.6333333333,01-Aug-2022 02:07:25
22304.6333333333,01-Aug-2022 02:12:25
22304.6333333333,01-Aug-2022 02:17:25
22304.6333333333,01-Aug-2022 02:22:25
22304.6333333333,01-Aug-2022 02:27:25
22304.6333333333,01-Aug-2022 02:32:25
22304.6333333333,01-Aug-2022 02:37:25
22304.6333333333,01-Aug-2022 02:42:25
22304.6333333333,01-Aug-2022 02:47:25
22304.6333333333,01-Aug-2022 02:52:25
22304.6333333333,01-Aug-2022 02:57:25
22304.6333333333,01-Aug-2022 03:02:25
22304.6333333333,01-Aug-2022 03:07:25
22304.6333333333,01-Aug-2022 03:12:24
22304.6333333333,01-Aug-2022 03:17:24
22304.6333333333,01-Aug-2022 03:22:24
22304.6333333333,01-Aug-2022 03:27:24
22304.6333333333,01-Aug-2022 03:32:24
22304.6333333333,01-Aug-2022 03:37:25
22304.6333333333,01-Aug-2022 03:42:24
22304.6333333333,01-Aug-2022 03:47:24
22304.6333333333,01-Aug-2022 03:52:24
22304.6333333333,01-Aug-2022 03:57:24
22304.6333333333,01-Aug-2022 04:02:24
22304.6333333333,01-Aug-2022 04:07:24
22304.6333333333,01-Aug-2022 04:12:24
22304.6333333333,01-Aug-2022 04:17:24
22304.6333333333,01-Aug-2022 04:22:24
22304.6333333333,01-Aug-2022 04:27:24
22304.6333333333,01-Aug-2022 04:32:24
22304.6333333333,01-Aug-2022 04:37:24
22304.6333333333,01-Aug-2022 04:42:24
22304.6333333333,01-Aug-2022 04:47:24
22304.6333333333,01-Aug-2022 04:52:24
22304.6333333333,01-Aug-2022 04:57:24
22304.6333333333,01-Aug-2022 05:02:24
22304.6333333333,01-Aug-2022 05:07:24
22304.6333333333,01-Aug-2022 05:12:24
22304.6333333333,01-Aug-2022 05:17:24
22304.6333333333,01-Aug-2022 05:22:24
22304.6333333333,01-Aug-2022 05:27:24
22304.6333333333,01-Aug-2022 05:32:24
22304.6333333333,01-Aug-2022 05:37:24
22304.6333333333,01-Aug-2022 05:42:24
22304.6333333333,01-Aug-2022 05:47:24
22304.6333333333,01-Aug-2022 05:52:24
22304.6333333333,01-Aug-2022 05:57:24
22304.6333333333,01-Aug-2022 06:02:24
22304.6333333333,01-Aug-2022 06:07:24
22304.6333333333,01-Aug-2022 06:12:24
22304.6333333333,01-Aug-2022 06:17:24
22304.6333333333,01-Aug-2022 06:22:24
22304.6333333333,01-Aug-2022 06:27:24
22304.6333333333,01-Aug-2022 06:32:24
22304.6333333333,01-Aug-2022 06:37:24
22304.6333333333,01-Aug-2022 06:42:24
22304.6333333333,01-Aug-2022 06:47:24
22304.6333333333,01-Aug-2022 06:52:24
22304.6333333333,01-Aug-2022 06:57:24
22304.6333333333,01-Aug-2022 07:02:24
22304.6333333333,01-Aug-2022 07:07:24
22304.6333333333,01-Aug-2022 07:12:24
22304.6333333333,01-Aug-2022 07:17:24
22304.6333333333,01-Aug-2022 07:22:24
22304.6333333333,01-Aug-2022 07:27:24
22304.6333333333,01-Aug-2022 07:37:24
22304.6333333333,01-Aug-2022 07:42:24
22304.6333333333,01-Aug-2022 07:47:24
22304.6333333333,01-Aug-2022 07:52:24
22304.6333333333,01-Aug-2022 07:57:24
22304.6333333333,01-Aug-2022 08:02:24
22304.6333333333,01-Aug-2022 08:07:24
22304.6333333333,01-Aug-2022 08:12:24
22304.6333333333,01-Aug-2022 08:17:24
22304.6333333333,01-Aug-2022 08:22:24
22304.6333333333,01-Aug-2022 08:27:24
22304.6333333333,01-Aug-2022 08:32:24
22304.6333333333,01-Aug-2022 08:37:24
22304.6333333333,01-Aug-2022 08:42:24
22304.6333333333,01-Aug-2022 08:47:24
22304.6333333333,01-Aug-2022 08:52:24
22304.6333333333,01-Aug-2022 08:57:24
22304.6333333333,01-Aug-2022 09:02:24
22304.6333333333,01-Aug-2022 09:07:24
22304.6333333333,01-Aug-2022 09:12:24
22304.6333333333,01-Aug-2022 09:17:24
22304.6333333333,01-Aug-2022 09:22:24
22304.6333333333,01-Aug-2022 09:27:24
22304.6333333333,01-Aug-2022 09:32:24
22304.6333333333,01-Aug-2022 09:37:24
22304.6333333333,01-Aug-2022 09:42:24
22304.6333333333,01-Aug-2022 09:47:24
22304.6333333333,01-Aug-2022 09:52:24
22304.6333333333,01-Aug-2022 09:57:24
22304.6333333333,01-Aug-2022 10:02:24
22304.6333333333,01-Aug-2022 10:07:24
22304.6333333333,01-Aug-2022 10:12:24
22304.6333333333,01-Aug-2022 10:17:24
22304.6333333333,01-Aug-2022 10:22:24
22304.6333333333,01-Aug-2022 10:27:24
22304.6333333333,01-Aug-2022 10:32:24
22304.6333333333,01-Aug-2022 10:37:24
22304.6333333333,01-Aug-2022 10:42:24
22304.6333333333,01-Aug-2022 10:47:24
22304.6333333333,01-Aug-2022 10:52:24
22304.6333333333,01-Aug-2022 10:57:24
22304.6333333333,01-Aug-2022 11:02:24
22304.6333333333,01-Aug-2022 11:07:24
22304.6333333333,01-Aug-2022 11:12:24
22304.6333333333,01-Aug-2022 11:17:24
22304.6333333333,01-Aug-2022 11:22:24
22304.6333333333,01-Aug-2022 11:27:24
22304.6333333333,01-Aug-2022 11:32:24
22304.6333333333,01-Aug-2022 11:37:24
22304.6333333333,01-Aug-2022 11:42:24
22304.6333333333,01-Aug-2022 11:47:24
22304.6333333333,01-Aug-2022 11:52:24
22304.6333333333,01-Aug-2022 11:57:24
22304.6333333333,01-Aug-2022 12:02:24
22304.6333333333,01-Aug-2022 12:07:24
22304.6333333333,01-Aug-2022 12:12:24
22304.6333333333,01-Aug-2022 12:17:24
22304.6333333333,01-Aug-2022 12:22:24
22304.6333333333,01-Aug-2022 12:27:24
22304.6333333333,01-Aug-2022 12:32:24
22304.6333333333,01-Aug-2022 12:37:24
22304.6333333333,01-Aug-2022 12:42:24
22304.6333333333,01-Aug-2022 12:47:24
22304.6333333333,01-Aug-2022 12:52:24
22304.6333333333,01-Aug-2022 12:57:24
22304.6333333333,01-Aug-2022 13:02:24
22304.6333333333,01-Aug-2022 13:07:24
22304.6333333333,01-Aug-2022 13:12:24
22304.6333333333,01-Aug-2022 13:17:24
22304.6333333333,01-Aug-2022 13:22:24
22304.6333333333,01-Aug-2022 13:27:24
22304.6333333333,01-Aug-2022 13:32:24
22304.6333333333,01-Aug-2022 13:37:24
22304.6333333333,01-Aug-2022 13:42:24
22304.6333333333,01-Aug-2022 13:47:24
22304.6333333333,01-Aug-2022 13:52:24
22304.6333333333,01-Aug-2022 13:57:24
22304.6333333333,01-Aug-2022 14:02:24
22304.6333333333,01-Aug-2022 14:07:24
22304.6333333333,01-Aug-2022 14:12:24
22304.6333333333,01-Aug-2022 14:17:24
