Timestamp,Soil Moisture (%),Temperature (C),Humidity (%),VPD (kPa),Wind Speed (km/h),Decision,Confidence (%),Reason,Duration (s)
2026-05-26 04:13:40,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:13:45,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:13:52,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:13:58,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:05,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:14:12,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:19,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:25,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:30,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:35,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:40,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:14:46,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:14:53,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:14:58,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:15:03,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:15:11,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:15:18,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:15:23,75.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 75.0%). No immediate watering needed.,0
2026-05-26 04:15:30,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:15:38,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:15:43,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:15:50,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:15:55,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:16:03,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:16:10,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:16:17,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:16:24,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:16:30,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:16:37,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:16:44,80.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 80.0%). No immediate watering needed.,0
2026-05-26 04:16:51,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:16:59,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:17:04,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:17:11,75.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 75.0%). No immediate watering needed.,0
2026-05-26 04:17:19,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:17:27,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:17:32,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:17:39,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:17:45,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:17:50,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:17:55,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:18:02,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:18:10,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:18:15,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:18:20,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:18:25,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:18:32,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:18:40,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:18:47,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:18:52,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:00,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:05,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:10,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:15,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:21,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:19:28,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:35,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:40,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:19:46,80.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 80.0%). No immediate watering needed.,0
2026-05-26 04:19:53,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:00,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:05,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:10,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:16,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:20:23,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:30,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:35,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:20:43,75.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 75.0%). No immediate watering needed.,0
2026-05-26 04:20:50,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:20:57,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:21:04,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:21:12,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:21:19,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:21:24,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:21:31,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:21:39,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:21:46,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:21:53,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:01,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:06,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:11,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:16,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:21,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:22:29,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:36,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:41,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:22:46,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:22:54,75.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 75.0%). No immediate watering needed.,0
2026-05-26 04:23:01,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:23:08,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:23:16,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:23:21,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:23:28,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:23:35,75.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 75.0%). No immediate watering needed.,0
2026-05-26 04:23:43,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:23:50,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:23:57,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:24:04,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:24:12,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:24:19,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:24:26,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:24:33,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:24:39,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:24:46,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:24:53,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:24:59,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:25:06,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:25:13,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:25:20,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:25:28,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:25:33,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:25:40,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:25:47,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:25:53,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:25:58,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:26:03,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:26:10,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:26:18,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:26:23,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:26:28,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:26:33,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:26:39,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:26:46,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:26:51,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:26:56,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:27:04,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:27:11,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:27:16,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:27:21,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:27:29,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:27:36,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:27:43,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:27:51,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:27:58,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:28:03,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:28:08,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:28:16,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:28:23,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:28:30,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:28:37,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:28:45,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:28:52,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:28:57,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:29:02,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:29:10,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:29:17,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:29:22,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:29:29,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:29:37,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:29:44,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:29:49,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:29:56,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:30:04,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:30:09,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:30:14,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:30:21,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:30:27,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:30:32,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:30:39,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:30:44,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:30:52,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:30:59,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:31:04,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:31:09,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:31:17,76.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:31:24,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:31:31,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:31:36,78.0,17.0,62.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:31:42,77.0,17.0,62.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:31:49,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:31:56,79.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 79.0%). No immediate watering needed.,0
2026-05-26 04:32:03,78.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 78.0%). No immediate watering needed.,0
2026-05-26 04:32:11,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:32:18,77.0,17.0,61.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:32:23,77.0,17.0,62.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:32:28,76.0,17.0,62.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 76.0%). No immediate watering needed.,0
2026-05-26 04:32:36,77.0,17.0,62.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
2026-05-26 04:32:43,77.0,17.0,62.0,0.0,11.2,MONITOR,100.0,Conditions optimal for Onion (Moisture: 77.0%). No immediate watering needed.,0
